UNITID,CAMPUSID,PCINSTNM,PCADDR,PCCITY,PCSTABBR,PCZIP,PCFIPS,PCOBEREG,PCCHFNM,PCCHFTITLE,PCGENTELE,PCEIN,PCDUNS,PCOPEID,PCOPEFLAG,OLDUNITID,PCWEBADDR,PCADMINURL,PCFAIDURL,PCAPPLURL,PCNPRICURL,PCVETURL,PCATHURL,PCDISAURL,PCSECTOR,PCICLEVEL,PCCONTROL,PCHLOFFER,PCUGOFFER,PCGROFFER,PCHDEGOFR1,PCDEGGRANT,PCHBCU,PCTRIBAL,PCLOCALE,PCOPENPUBL,PCACT,PCCYACTIVE,PCPOSTSEC,PCPSEFLAG,PCPSET4FLG,PCCBSA,PCCBSATYPE,PCCSA,PCNECTA,PCCOUNTYCD,PCCOUNTYNM,PCCNGDSTCD,PCLONGITUD,PCLATITUDE,PCLEVEL1,PCLEVEL1A,PCLEVEL1B,PCLEVEL2,PCLEVEL3,PCLEVEL4,PCLEVEL5,PCLEVEL6,PCLEVEL7,PCLEVEL8,PCLEVEL17,PCLEVEL18,PCLEVEL19,PCFT_FTUG,PCALLONCAM,XPCAPPLFEE,PCAPPLFEEU,PCROOM,XPCCHG1AT0,PCCHG1AT0,XPCCHG1AF0,PCCHG1AF0,XPCCHG1AY0,PCCHG1AY0,XPCCHG1AT1,PCCHG1AT1,XPCCHG1AF1,PCCHG1AF1,XPCCHG1AY1,PCCHG1AY1,XPCCHG1AT2,PCCHG1AT2,XPCCHG1AF2,PCCHG1AF2,XPCCHG1AY2,PCCHG1AY2,XPCCHG1AT3,PCCHG1AT3,XPCCHG1AF3,PCCHG1AF3,XPCCHG1AY3,PCCHG1AY3,PCCHG1TGTD,PCCHG1FGTD,XPCCHG2AT0,PCCHG2AT0,XPCCHG2AF0,PCCHG2AF0,XPCCHG2AY0,PCCHG2AY0,XPCCHG2AT1,PCCHG2AT1,XPCCHG2AF1,PCCHG2AF1,XPCCHG2AY1,PCCHG2AY1,XPCCHG2AT2,PCCHG2AT2,XPCCHG2AF2,PCCHG2AF2,XPCCHG2AY2,PCCHG2AY2,XPCCHG2AT3,PCCHG2AT3,XPCCHG2AF3,PCCHG2AF3,XPCCHG2AY3,PCCHG2AY3,PCCHG2TGTD,PCCHG2FGTD,XPCCHG3AT0,PCCHG3AT0,XPCCHG3AF0,PCCHG3AF0,XPCCHG3AY0,PCCHG3AY0,XPCCHG3AT1,PCCHG3AT1,XPCCHG3AF1,PCCHG3AF1,XPCCHG3AY1,PCCHG3AY1,XPCCHG3AT2,PCCHG3AT2,XPCCHG3AF2,PCCHG3AF2,XPCCHG3AY2,PCCHG3AY2,XPCCHG3AT3,PCCHG3AT3,XPCCHG3AF3,PCCHG3AF3,XPCCHG3AY3,PCCHG3AY3,PCCHG3TGTD,PCCHG3FGTD,XPCCHG4AY0,PCCHG4AY0,XPCCHG4AY1,PCCHG4AY1,XPCCHG4AY2,PCCHG4AY2,XPCCHG4AY3,PCCHG4AY3,XPCCHG5AY0,PCCHG5AY0,XPCCHG5AY1,PCCHG5AY1,XPCCHG5AY2,PCCHG5AY2,XPCCHG5AY3,PCCHG5AY3,XPCCHG6AY0,PCCHG6AY0,XPCCHG6AY1,PCCHG6AY1,XPCCHG6AY2,PCCHG6AY2,XPCCHG6AY3,PCCHG6AY3,XPCCHG7AY0,PCCHG7AY0,XPCCHG7AY1,PCCHG7AY1,XPCCHG7AY2,PCCHG7AY2,XPCCHG7AY3,PCCHG7AY3,XPCCHG8AY0,PCCHG8AY0,XPCCHG8AY1,PCCHG8AY1,XPCCHG8AY2,PCCHG8AY2,XPCCHG8AY3,PCCHG8AY3,XPCCHG9AY0,PCCHG9AY0,XPCCHG9AY1,PCCHG9AY1,XPCCHG9AY2,PCCHG9AY2,XPCCHG9AY3,PCCHG9AY3,PCCIPCODE1,XPCCIPLGT1,PCCIPLGTH1,PCPRGMSR1,XPCMTHCMP1,PCMTHCMP1,XPCWKCMP1,PCWKCMP1,XPCLNAYHR1,PCLNAYHR1,XPCLNAYWK1,PCLNAYWK1,XPCCHG1PY0,PCCHG1PY0,XPCCHG1PY1,PCCHG1PY1,XPCCHG1PY2,PCCHG1PY2,XPCCHG1PY3,PCCHG1PY3,XPCCHG4PY0,PCCHG4PY0,XPCCHG4PY1,PCCHG4PY1,XPCCHG4PY2,PCCHG4PY2,XPCCHG4PY3,PCCHG4PY3,XPCCHG5PY0,PCCHG5PY0,XPCCHG5PY1,PCCHG5PY1,XPCCHG5PY2,PCCHG5PY2,XPCCHG5PY3,PCCHG5PY3,XPCCHG6PY0,PCCHG6PY0,XPCCHG6PY1,PCCHG6PY1,XPCCHG6PY2,PCCHG6PY2,XPCCHG6PY3,PCCHG6PY3,XPCCHG7PY0,PCCHG7PY0,XPCCHG7PY1,PCCHG7PY1,XPCCHG7PY2,PCCHG7PY2,XPCCHG7PY3,PCCHG7PY3,XPCCHG8PY0,PCCHG8PY0,XPCCHG8PY1,PCCHG8PY1,XPCCHG8PY2,PCCHG8PY2,XPCCHG8PY3,PCCHG8PY3,XPCCHG9PY0,PCCHG9PY0,XPCCHG9PY1,PCCHG9PY1,XPCCHG9PY2,PCCHG9PY2,XPCCHG9PY3,PCCHG9PY3
214290,1,New Castle School of Trades,4164 u.s. 422,Pulaski,PA,16143-2522,42,2,Jim Buttermore,Director,7249648811,251419412,188215578,778002,1,478430,www.ncstrades.edu/,www.ncstrades.edu/,www.ncstrades.edu/financial-aid/,www.ncstrades.edu/apply-now/,www.ncstrades.edu/net-price-calculator, , ,www.ncstrades.edu/disclosures/,6,2,3,3,1,2,40,1,2,2,41,1,A ,1,1,1,1,35260,2,430,-2,42073,Lawrence County,4216,-80.497224,41.085386,1,1,0,1,1,0,0,0,0,0,0,0,0,1,2,R,25,2,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,49.0205,R,50,2,R,8,R,33,R,41,R,30,R,17082,R,17676,R,17676,R,17676,R,600,R,512,R,512,R,512,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,3424,R,3845,R,3845,R,3845,R,1650,R,1650,R,1650,R,1650,R,1650,R,1650,R,1650,R,1650
214290,2,New Castle School of Trades - East Liverpool Campu,129 E. 5th Street,East Liverpool,OH,43920-3025,39,3,Jim Buttermore,Director,3303683130,251419412,188215578,778003,1,491437,www.ncstrades.edu/east-liverpool-programs/,www.ncstrades.edu/admissions/,www.ncstrades.edu/financial-aid/,www.ncstrades.edu/apply-now/,www.ncstrades.edu/net-price-calculator, , ,www.elp.ncstrades.edu/disclosures/,9,3,3,2,1,2,0,2,2,2,31,1,A ,1,1,1,1,41400,2,566,-2,39029,Columbiana County,3906,-80.578398,40.619042,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,R,25,2,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,48.0508,R,75,2,R,13,R,50,R,44,R,30,R,18800,R,19260,R,19260,R,19260,R,945,R,912,R,912,R,912,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,5188,R,5825,R,5825,R,5825,R,2500,R,2500,R,2500,R,2500,R,2500,R,2500,R,2500,R,2500
214379,1,Northampton County Area Community College-Monroe,2411 Route 715,Tannersville,PA,18372,42,2,Mark Erickson,President,5706209221,236417444,68569870,719101,1,407638,www.northampton.edu/,https://www.northampton.edu/admissions.htm,https://www.northampton.edu/admissions/tuition--financial-aid-scholarships/financial-aid.htm,https://wd5-student.myworkdaysite.com/northampton/Undergrad_External_Student_Site,https://tcc.ruffalonl.com/Northampton Community College/Freshman-Students,www.northampton.edu/veterans.htm, ,www.northampton.edu/campus-life-and-housing/student-services/disability-services.htm,4,2,1,3,1,2,40,1,2,2,41,1,A ,1,1,1,1,20700,1,408,-2,42089,Monroe County,4208,-75.325635,41.03557,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,R,0,2,R,3120,R,1260,R,4380,R,3210,R,1320,R,4530,R,3360,R,1350,R,4710,R,3480,R,1410,R,4890,.,.,R,6240,R,3330,R,9570,R,6420,R,3360,R,9780,R,6720,R,3360,R,10080,R,6960,R,3390,R,10350,.,.,R,9360,R,4740,R,14100,R,9630,R,4830,R,14460,R,10080,R,4800,R,14880,R,10440,R,4830,R,15270,.,.,R,1800,R,1800,R,1800,R,1800,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,9094,R,9348,R,9088,R,7250,R,4500,R,4500,R,4500,R,6759,R,4500,R,4500,R,4500,R,6759,-2,A,.,-2,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
216083,1,South Hills School of Business and Technology-Alto,508 58th Street,Altoona,PA,16602,42,2,Holly Emerick,Altoona Director,8149446134,251209900,71214761,1326304,1,440934,https://www.southhills.edu/,https://www.southhills.edu/locations/altoona.php,https://www.southhills.edu/locations/altoona.php,https://www.southhills.edu/locations/altoona.php,southhills.edu/financial aid/net price calculator.php, , ,www.southhills.edu/,6,2,3,3,1,2,40,1,2,2,13,1,A ,1,1,1,1,11020,1,107,-2,42013,Blair County,4213,-78.422658,40.471216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,R,75,2,R,16783,R,82,R,16865,R,16992,R,87,R,17079,R,18336,R,139,R,18475,R,18696,R,182,R,18878,.,.,R,16783,R,82,R,16865,R,16992,R,87,R,17079,R,18336,R,139,R,18475,R,18696,R,182,R,18878,.,.,R,16783,R,82,R,16865,R,16992,R,87,R,17079,R,18336,R,139,R,18475,R,18696,R,182,R,18878,.,.,R,1972,R,1778,R,1273,R,1272,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,6000,R,6500,R,11700,R,11700,R,7110,R,6770,R,5703,R,5601,R,4610,R,4520,R,5703,R,5601,-2,A,.,-2,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
220394,1,Tennessee College of Applied Technology-Jacksboro,265 Elkins Road,Jacksboro,TN,37757,47,5,Debbie Petree,Director,4235669629,621173748,79542479,1070001,5,489113,www.tcatjacksboro.edu/,tcatjacksboro.edu/future-students/admissions,tcatjacksboro.edu/future-students/financial-aid,tcatjacksboro.edu/future-students/admissions,tcatjacksboro.edu/future-students/net-price-calculator,tcatjacksboro.edu/future-students/veteran-and-active-duty-students, ,www.tcatjacksboro.edu/,4,2,1,4,1,2,0,2,2,2,32,1,A ,1,1,1,2,28940,1,315,-2,47013,Campbell County,4703,-84.208918,36.3175,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,R,0,2,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,12.0401,R,1500,1,R,13,R,52,R,864,R,44,R,4586,R,4586,R,4699,R,4785,R,1796,R,1796,R,1845,R,1865,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,5616,R,5616,R,5824,R,5902,R,3250,R,3250,R,3510,R,2860,R,3250,R,3250,R,3510,R,2860
220552,2,South College-Asheville,140 Sweeten Creek Road,Asheville,NC,28803-0000,37,5,Lisa Satterfield,Campus President,8283982500,621378783,74911579,493805,1,198242,https://www.south.edu/locations/asheville/,https://www.south.edu/admissions/,https://www.south.edu/admissions/financial-aid/,https://www.south.edu/admissions/apply/,https://www.south.edu/calculator.html,https://www.south.edu/, ,https://www.south.edu/,3,1,3,7,1,1,20,1,2,2,13,1,A ,1,1,1,1,11700,1,120,-2,37021,Buncombe County,3710,-82.51897,35.553771,1,0,1,1,1,0,1,0,1,0,0,0,0,1,2,R,50,2,A,.,A,.,A,.,A,.,A,.,A,.,R,16450,R,525,R,16975,R,16450,R,885,R,17335,.,.,A,.,A,.,A,.,A,.,A,.,A,.,R,16450,R,525,R,16975,R,16450,R,885,R,17335,.,.,A,.,A,.,A,.,A,.,A,.,A,.,R,16450,R,525,R,16975,R,16450,R,885,R,17335,.,.,A,.,A,.,R,1298,R,1400,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,16056,R,16056,A,.,A,.,R,4023,R,4674,A,.,A,.,R,3823,R,4455,-2,A,.,-2,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
220552,3,South College-Nashville,616 Marriott Drive,Nashville,TN,37214,47,5,Nick South,Campus President,6298023000,621378783,74911579,493806,1,496441,https://www.south.edu/locations/nashville/,https://www.south.edu/admissions/,https://www.south.edu/admissions/financial-aid/,https://www.south.edu/admissions/apply/,https://www.south.edu/calculator.html,https://www.south.edu/, ,https://www.south.edu/,3,1,3,7,1,1,20,1,2,2,11,1,A ,1,1,1,1,34980,1,400,-2,47037,Davidson County,4705,-86.690462,36.144575,1,0,1,1,1,0,1,0,1,0,0,0,0,1,2,R,50,2,A,.,A,.,A,.,A,.,A,.,A,.,R,16450,R,525,R,16975,R,16450,R,885,R,17335,.,.,A,.,A,.,A,.,A,.,A,.,A,.,R,16450,R,525,R,16975,R,16450,R,885,R,17335,.,.,A,.,A,.,A,.,A,.,A,.,A,.,R,16450,R,525,R,16975,R,16450,R,885,R,17335,.,.,A,.,A,.,R,1298,R,1400,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,16056,R,16056,A,.,A,.,R,4023,R,4674,A,.,A,.,R,3823,R,4455,-2,A,.,-2,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
220552,4,South College-Atlanta,2600 Century Parkway Suite 110,Atlanta,GA,30345-0000,13,5,Josh Huffaker,Campus President,4703221200,621378783,74911579,493807,1,496450,https://www.south.edu/locations/atlanta/,https://www.south.edu/admissions/,https://www.south.edu/admissions/financial-aid/,https://www.south.edu/admissions/apply/,https://www.south.edu/calculator.html,https://www.south.edu/, ,https://www.south.edu/,3,1,3,7,1,1,20,1,2,2,21,1,A ,1,1,1,1,12060,1,122,-2,13089,DeKalb County,1306,-84.305758,33.847913,1,0,1,1,1,0,1,0,1,0,0,0,0,1,2,R,50,2,A,.,A,.,A,.,A,.,A,.,A,.,R,16450,R,525,R,16975,R,16450,R,885,R,17335,.,.,A,.,A,.,A,.,A,.,A,.,A,.,R,16450,R,525,R,16975,R,16450,R,885,R,17335,.,.,A,.,A,.,A,.,A,.,A,.,A,.,R,16450,R,525,R,16975,R,16450,R,885,R,17335,.,.,A,.,A,.,R,1298,R,1400,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,16056,R,16056,A,.,A,.,R,4023,R,4674,A,.,A,.,R,3823,R,4455,-2,A,.,-2,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
223001,1,Austin Presbyterian Theological Seminary- YMCA Out,3088 Smith Springs Road,Antioch,TN,37013-2791,47,5,Theodore J. Wardlaw,President,5124044800,741143056,91691576,354402,1,496177,https://www.austinseminary.edu/,https://www.austinseminary.edu/admissions,https://www.austinseminary.edu/admission/affording-seminary,https://www.austinseminary.edu/admissions/process,https://www.austinseminary.edu/admission/affording-seminary, , ,https://hhs.texas.gov/services/disability/disability-determination-services,2,1,2,7,2,1,20,1,2,2,11,1,A ,1,1,1,1,34980,1,400,-2,47037,Davidson County,4705,-86.588992,36.087964,0,0,0,0,0,0,0,0,1,0,0,0,0,2,-2,A,,-2,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
227979,1,San Jacinto College-North Campus,5800 Uvalde Rd,Houston,TX,77049-4599,48,6,Dr. Laurel Williamson,President,2814584050,746028285,77422798,360901,1,227997,www.sanjac.edu/,https://www.sanjac.edu/steps-enroll,https://www.sanjac.edu/financial-aid,https://www.applytexas.org/adappc/gen/c_start.WBX,https://www.sanjac.edu/apply-register-pay/paying-college/payments/how-pay-college,https://www.sanjac.edu/student-services/student-support/veteran-services/veteran-benefits, ,www.sanjac.edu/about-san-jac/college-operations/human-resources/individuals-disabilities-ada,4,2,1,3,1,2,40,1,2,2,21,1,A ,1,1,1,1,26420,1,288,-2,48201,Harris County,4829,-95.181963,29.810803,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,R,0,2,R,1248,R,300,R,1548,R,1872,R,0,R,1872,R,1872,R,0,R,1872,R,1872,R,0,R,1872,.,.,R,2328,R,300,R,2628,R,3240,R,0,R,3240,R,3240,R,0,R,3240,R,3240,R,0,R,3240,.,.,R,3888,R,300,R,4188,R,5040,R,0,R,5040,R,5040,R,0,R,5040,R,5040,R,0,R,5040,.,.,R,1566,R,1641,R,1668,R,1676,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,7892,R,8270,R,8406,R,8446,R,4578,R,4794,R,4873,R,4896,R,4578,R,4794,R,4873,R,4896,-2,A,.,-2,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
227979,2,San Jacinto College-South Campus,13735 Beamer Rd,Houston,TX,77089-6099,48,6,Dr. Laurel Williamson,President,2814841900,746028285,77422798,360903,1,228006,www.sanjac.edu/,www.sanjac.edu/steps-enroll,www.sanjac.edu/financial-aid,www.applytexas.org/adappc/gen/c_start.WBX,www.sanjac.edu/apply-register-pay/paying-college/payments/how-pay-college,www.sanjac.edu/admissions-aid/veteran-services/veteran-benefits, ,www.sanjac.edu/about-san-jac/college-operations/human-resources/individuals-disabilities-ada,4,2,1,3,1,2,40,1,2,2,11,1,A ,1,1,1,1,26420,1,288,-2,48201,Harris County,4822,-95.20386,29.579844,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,R,0,2,R,1248,R,300,R,1548,R,1872,R,0,R,1872,R,1872,R,0,R,1872,R,1872,R,0,R,1872,.,.,R,2328,R,300,R,2628,R,3240,R,0,R,3240,R,3240,R,0,R,3240,R,3240,R,0,R,3240,.,.,R,3888,R,300,R,4188,R,5040,R,0,R,5040,R,5040,R,0,R,5040,R,5040,R,0,R,5040,.,.,R,1566,R,1641,R,1668,R,1676,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,7892,R,8270,R,8406,R,8446,R,4578,R,4794,R,4873,R,4896,R,4578,R,4794,R,4873,R,4896,-2,A,.,-2,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
227979,3,San Jacinto Community College District - Generatio,13455 Lockwood Road,Houston,TX,77044-0000,48,6,Dr. Laurel Williamson,President,2819986150,746028285,77422798,360906,1,496131,https://www.sanjac.edu/,https://www.sanjac.edu/steps-enroll,https://www.sanjac.edu/financial-aid,https://www.applytexas.org/adappc/gen/c_start.WBX,https://www.sanjac.edu/apply-register-pay/paying-college/payments/how-pay-college,https://www.sanjac.edu/student-services/student-support/veteran-services/veteran-benefits, ,https://www.sanjac.edu/about-san-jac/college-operations/human-resources/individuals-disabilities-ada,4,2,1,3,1,2,40,1,2,2,41,1,A ,1,1,1,1,26420,1,288,-2,48201,Harris County,4829,-95.212894,29.918755,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,R,0,2,A,.,A,.,A,.,A,.,A,.,A,.,R,1872,R,0,R,1872,R,1872,R,0,R,1872,.,.,A,.,A,.,A,.,A,.,A,.,A,.,R,3240,R,0,R,3240,R,3240,R,0,R,3240,.,.,A,.,A,.,A,.,A,.,A,.,A,.,R,5040,R,0,R,5040,R,5040,R,0,R,5040,.,.,A,.,A,.,R,1668,R,1676,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8406,R,8446,A,.,A,.,R,4873,R,4896,A,.,A,.,R,4873,R,4896,-2,A,.,-2,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
228282,1,Southwest School of Business and Technical Careers,3900 N 23rd St,McAllen,TX,78501,48,6,Ahmad Dib,President,9566877007,204242156,99583767,2218305,5,475149,www.sws.edu/,www.sws.edu/,www.sws.edu/,www.sws.edu/,www.sws.edu/SID/npcalc.htm,www.sws.edu/, ,www.sws.edu/,9,3,3,2,1,2,0,2,2,2,12,1,A ,1,1,1,2,32580,1,365,-2,48215,Hidalgo County,4815,-98.238957,26.240095,1,0,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,2,-2,C,0,-2,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
228723,1,Texas A & M University Health Science Center,"8441 Riverside Parkway, Clinical Building 1 - Suite 3100",Bryan,TX,77807,48,6,"Carrie L. Byington, MD",Sr VP of the TAMU Health Science Center,9794369100,742907553,195576269,363208,1,223214,https://tamhsc.edu/,https://tamhsc.edu/academics/admissions.html,financialaid.tamu.edu/,admissions.tamu.edu/freshman/apply,www.collegeforalltexans.com/apps/CollegeMoney/,veterans.tamu.edu/Home,"registrar.tamu.edu/Catalogs,-Policies-Procedures/Student-Right-to-Know",https://disability.tamu.edu/,1,1,1,9,1,1,11,1,2,2,41,1,A ,1,1,1,1,17780,1,-2,-2,48041,Brazos County,4817,-96.395595,30.598751,0,0,0,0,0,0,1,0,1,1,1,1,0,1,2,R,75,2,A,.,A,.,A,.,R,8532,R,3621,R,12153,R,8974,R,3809,R,12783,R,9339,R,3900,R,13239,0,0,A,.,A,.,A,.,R,8532,R,3621,R,12153,R,8974,R,3809,R,12783,R,9339,R,3900,R,13239,0,0,A,.,A,.,A,.,R,34981,R,3621,R,38602,R,35531,R,3809,R,39340,R,36234,R,3900,R,40134,.,.,A,.,R,1222,R,1222,R,1000,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,10400,R,11400,R,11400,A,.,R,6308,R,6062,R,6064,A,.,R,6308,R,6062,R,6064,-2,A,.,-2,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
230597,1,Snow College-Richfield Campus,800 W 200 S,Richfield,UT,84701,49,7,Bradley J. Cook,President,4358968202,870288509,072975949|073014631,367901,1,230588,https://www.snow.edu/richfield/,https://www.snow.edu/admissions/,https://www.snow.edu/finaid,https://apply.snow.edu/,https://www.collegeraptor.com/Shopping/School/Snow-College-UT--230597, , ,https://www.snow.edu/general/ADA/,4,2,1,3,1,2,40,1,2,2,33,1,A ,1,1,1,1,-2,-2,-2,-2,49041,Sevier County,4902,-112.099377,38.767007,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,R,30,2,R,3326,R,416,R,3742,R,3410,R,426,R,3836,R,3486,R,426,R,3912,R,3616,R,384,R,4000,.,.,R,3326,R,416,R,3742,R,3410,R,426,R,3836,R,3486,R,426,R,3912,R,3616,R,384,R,4000,.,.,R,12146,R,416,R,12562,R,12450,R,426,R,12876,R,12730,R,426,R,13156,R,13092,R,384,R,13476,.,.,R,2000,R,2000,R,1500,R,1500,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,4200,R,4200,R,4200,R,4200,R,2800,R,2800,R,2800,R,2800,R,2800,R,2800,R,2800,R,2800,-2,A,.,-2,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
