UNITID-PK,AWLEVELC-PK,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSASIAT,CSASIAT,XCSBKAAT,CSBKAAT,XCSHISPT,CSHISPT,XCSNHPIT,CSNHPIT,XCSWHITT,CSWHITT,XCS2MORT,CS2MORT,XCSUNKNT,CSUNKNT,XCSNRALT,CSNRALT,XCSUND18,CSUND18,XCS18_24,CS18_24,XCS25_39,CS25_39,XCSABV40,CSABV40,XCSUNKN,CSUNKN  
175342,7,R,102,R,32,R,70,R,0,R,0,R,88,R,1,R,0,R,6,R,0,R,0,R,7,R,0,R,6,R,63,R,33,R,0
175342,9,R,4,R,0,R,4,R,0,R,0,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,1,R,0
175421,3,R,31,R,7,R,24,Z,0,Z,0,R,17,R,0,Z,0,R,13,Z,0,R,1,Z,0,Z,0,Z,0,R,11,R,20,Z,0
175421,5,R,604,R,211,R,393,R,1,R,6,R,167,R,20,Z,0,R,198,R,15,R,195,R,2,Z,0,R,182,R,251,R,171,Z,0
175421,7,R,885,R,276,R,609,R,2,R,2,R,346,R,12,Z,0,R,97,R,17,R,407,R,2,Z,0,R,10,R,555,R,320,Z,0
175421,9,R,32,R,6,R,26,Z,0,Z,0,R,19,Z,0,Z,0,R,10,R,1,R,2,Z,0,Z,0,Z,0,R,13,R,19,Z,0
175421,10,R,181,R,32,R,149,R,1,Z,0,R,135,R,5,R,2,R,21,R,1,R,16,Z,0,Z,0,R,2,R,87,R,92,Z,0
175430,5,R,185,R,75,R,110,Z,0,Z,0,R,20,R,6,Z,0,R,151,R,4,Z,0,R,4,Z,0,R,144,R,27,R,14,Z,0
175430,7,R,14,R,3,R,11,Z,0,Z,0,R,2,R,0,Z,0,R,12,Z,0,Z,0,R,0,Z,0,R,7,R,1,R,6,Z,0
175494,2,R,30,R,8,R,22,R,0,R,3,R,8,R,1,R,0,R,17,R,1,R,0,R,0,R,0,R,27,R,2,R,1,R,0
175494,12,R,26,R,3,R,23,R,0,R,7,R,8,R,1,R,0,R,10,R,0,R,0,R,0,R,0,R,19,R,6,R,1,R,0
175519,2,R,100,R,56,R,44,R,0,R,0,R,95,R,1,R,0,R,2,R,0,R,1,R,1,R,0,R,72,R,21,R,7,R,0
175519,3,R,247,R,55,R,192,R,0,R,1,R,229,R,0,R,0,R,11,R,1,R,4,R,1,R,0,R,175,R,53,R,19,R,0
175573,2,R,91,R,51,R,40,R,0,R,0,R,53,R,1,R,0,R,36,R,0,R,1,R,0,R,0,R,65,R,23,R,3,R,0
175573,3,R,588,R,195,R,393,R,1,R,4,R,218,R,12,R,0,R,330,R,3,R,20,R,0,R,10,R,477,R,75,R,26,R,0
175573,12,R,14,R,13,R,1,R,0,R,0,R,11,R,0,R,0,R,3,R,0,R,0,R,0,R,0,R,10,R,4,R,0,R,0
175607,2,R,1,R,0,R,1,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0
175616,5,R,574,R,233,R,341,R,1,R,4,R,164,R,30,R,0,R,339,R,7,R,2,R,27,R,0,R,428,R,112,R,34,R,0
175616,7,R,331,R,105,R,226,R,0,R,2,R,130,R,24,R,0,R,151,R,1,R,6,R,17,R,0,R,63,R,192,R,76,R,0
175616,9,R,9,R,2,R,7,R,0,R,0,R,1,R,0,R,0,R,7,R,0,R,1,R,0,R,0,R,0,R,2,R,7,R,0
175616,10,R,1,R,0,R,1,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0
175616,12,R,8,R,5,R,3,R,0,R,0,R,2,R,0,R,0,R,4,R,1,R,0,R,1,R,0,R,3,R,3,R,2,R,0
175643,2,R,102,R,47,R,55,R,8,Z,0,R,29,R,6,R,1,R,57,Z,0,R,1,Z,0,R,0,R,79,R,18,R,5,Z,0
175643,3,R,452,R,176,R,276,R,18,R,2,R,124,R,15,R,2,R,269,R,8,R,5,R,9,R,0,R,374,R,58,R,20,Z,0
175652,2,R,202,R,114,R,88,R,1,R,0,R,75,R,1,R,0,R,124,R,0,R,1,R,0,R,0,R,150,R,40,R,12,R,0
175652,3,R,717,R,272,R,445,R,6,R,5,R,331,R,4,R,0,R,366,R,0,R,5,R,0,R,2,R,541,R,139,R,35,R,0
175652,12,R,30,R,30,R,0,R,0,R,0,R,6,R,0,R,0,R,24,R,0,R,0,R,0,R,0,R,27,R,3,R,0,R,0
175698,2,R,16,R,11,R,5,R,0,R,0,R,11,R,1,R,0,R,4,R,0,R,0,R,0,R,0,R,10,R,2,R,4,R,0
175722,2,R,17,Z,0,R,17,Z,0,Z,0,R,5,Z,0,Z,0,R,12,Z,0,Z,0,Z,0,Z,0,R,11,R,6,Z,0,Z,0
175786,2,R,1145,R,623,R,522,R,1,R,7,R,633,R,40,R,0,R,367,R,45,R,52,R,0,R,3,R,819,R,274,R,45,R,4
175786,3,R,1410,R,425,R,985,R,2,R,17,R,723,R,45,R,0,R,526,R,62,R,35,R,0,R,9,R,1128,R,235,R,25,R,13
175786,12,R,571,R,478,R,93,R,1,R,1,R,224,R,0,R,0,R,57,R,8,R,280,R,0,R,10,R,392,R,146,R,15,R,8
175810,2,R,318,R,146,R,172,R,0,R,2,R,142,R,6,R,0,R,161,R,2,R,5,R,0,R,0,R,196,R,98,R,24,R,0
175810,3,R,1196,R,385,R,811,R,2,R,11,R,509,R,25,R,0,R,626,R,7,R,15,R,1,R,0,R,744,R,354,R,98,R,0
175829,2,R,212,R,151,R,61,R,1,R,1,R,28,R,7,Z,0,R,170,R,5,Z,0,Z,0,Z,0,R,153,R,34,R,25,Z,0
175829,3,R,1093,R,426,R,667,R,2,R,10,R,268,R,31,Z,0,R,758,R,16,R,8,Z,0,Z,0,R,854,R,187,R,52,Z,0
175829,12,R,18,R,0,R,18,Z,0,Z,0,R,7,Z,0,Z,0,R,11,Z,0,Z,0,Z,0,Z,0,R,9,R,9,Z,0,Z,0
175856,5,R,915,R,264,R,651,R,3,R,2,R,832,R,8,R,0,R,22,R,16,R,7,R,25,R,0,R,433,R,376,R,106,Z,0
175856,7,R,382,R,79,R,303,R,1,Z,0,R,343,R,1,Z,0,R,19,R,3,R,1,R,14,R,0,R,27,R,255,R,100,R,0
175856,9,R,91,R,31,R,60,R,0,R,1,R,68,Z,0,Z,0,R,3,R,1,R,1,R,17,Z,0,Z,0,R,36,R,55,Z,0
175856,10,R,81,R,3,R,78,Z,0,Z,0,R,67,Z,0,Z,0,R,11,Z,0,R,2,R,1,Z,0,Z,0,R,38,R,43,Z,0
175883,2,R,325,R,177,R,148,R,4,R,1,R,78,R,3,R,0,R,237,R,2,R,0,R,0,R,0,R,231,R,77,R,17,R,0
175883,3,R,795,R,289,R,506,R,5,R,7,R,201,R,5,R,0,R,560,R,16,R,1,R,0,Z,0,R,652,R,118,R,25,R,0
175883,12,R,112,R,60,R,52,Z,0,Z,0,R,80,Z,0,Z,0,R,30,R,1,R,1,Z,0,R,0,R,53,R,40,R,19,R,0
175935,2,R,211,R,82,R,129,R,4,R,0,R,93,R,4,R,0,R,96,R,2,R,12,R,0,R,0,R,118,R,84,R,9,R,0
175935,3,R,497,R,128,R,369,R,4,R,6,R,202,R,9,R,0,R,249,R,4,R,23,R,0,R,0,R,305,R,153,R,39,R,0
175935,12,R,55,R,28,R,27,R,2,R,0,R,41,R,0,R,0,R,10,R,1,R,1,R,0,R,0,R,33,R,12,R,8,R,2
175980,5,R,152,R,67,R,85,R,1,R,7,R,29,R,10,R,0,R,97,R,0,R,2,R,6,R,0,R,146,R,5,R,1,R,0
175980,7,R,36,R,25,R,11,R,0,R,1,R,7,R,1,R,0,R,19,R,0,R,6,R,2,R,0,R,14,R,13,R,9,R,0
175980,10,R,3,R,2,R,1,R,0,R,0,R,0,R,0,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,1,R,2,R,0
176008,2,R,154,R,109,R,45,Z,0,R,1,R,101,R,4,Z,0,R,43,Z,0,R,5,Z,0,R,0,R,123,R,22,R,9,R,0
176008,3,R,340,R,95,R,245,Z,0,R,1,R,203,R,5,Z,0,R,124,Z,0,R,7,Z,0,R,0,R,259,R,60,R,21,R,0
176017,5,R,4422,R,1820,R,2602,R,11,R,89,R,541,R,148,R,3,R,3395,R,106,R,13,R,116,Z,0,R,3791,R,527,R,104,Z,0
176017,7,R,998,R,376,R,622,Z,0,R,15,R,130,R,30,R,2,R,743,R,18,R,2,R,58,Z,0,R,538,R,371,R,89,Z,0
176017,9,R,657,R,294,R,363,R,3,R,30,R,76,R,18,Z,0,R,479,R,11,Z,0,R,40,Z,0,R,65,R,548,R,44,Z,0
176017,10,R,33,R,7,R,26,Z,0,R,2,R,9,R,1,Z,0,R,19,Z,0,R,2,Z,0,Z,0,R,2,R,11,R,20,Z,0
176035,3,R,49,R,4,R,45,R,0,R,0,R,10,R,0,R,0,R,37,R,0,R,0,R,2,R,0,R,35,R,12,R,2,R,0
176035,5,R,836,R,123,R,713,R,11,R,9,R,354,R,2,R,0,R,450,R,0,R,0,R,10,R,0,R,398,R,330,R,108,R,0
176035,7,R,104,R,13,R,91,R,0,R,0,R,23,R,0,R,0,R,80,R,0,R,0,R,1,R,0,R,26,R,63,R,15,R,0
176035,9,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,0
176044,5,R,286,R,86,R,200,R,1,R,3,R,272,R,1,R,1,R,4,R,2,R,2,Z,0,Z,0,R,168,R,77,R,41,R,0
176044,7,R,92,R,23,R,69,Z,0,Z,0,R,91,Z,0,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,R,4,R,58,R,30,R,0
176053,5,R,730,R,262,R,468,R,6,R,18,R,125,R,27,R,0,R,525,R,6,R,3,R,20,R,0,R,580,R,111,R,39,R,0
176053,7,R,581,R,173,R,408,R,2,R,33,R,155,R,23,R,0,R,338,R,4,R,3,R,23,R,0,R,125,R,361,R,95,R,0
176053,9,R,140,R,45,R,95,R,1,R,6,R,51,R,3,R,0,R,58,R,1,R,17,R,3,R,0,R,16,R,98,R,26,R,0
176053,10,R,4,R,3,R,1,R,0,R,0,R,2,R,0,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,0
176062,2,R,14,R,1,R,13,R,0,R,0,R,1,R,0,R,0,R,13,R,0,R,0,R,0,R,1,R,10,R,2,R,1,R,0
176071,2,R,823,R,453,R,370,R,2,R,20,R,175,R,38,R,1,R,523,R,31,R,33,Z,0,R,4,R,454,R,278,R,87,Z,0
176071,3,R,1888,R,697,R,1191,R,7,R,50,R,453,R,99,R,3,R,1131,R,91,R,54,Z,0,R,23,R,1218,R,480,R,167,Z,0
176080,5,R,4422,R,2188,R,2234,R,26,R,68,R,749,R,106,R,3,R,3266,R,77,R,37,R,90,R,0,R,3759,R,554,R,109,R,0
176080,7,R,836,R,365,R,471,R,2,R,8,R,103,R,21,R,0,R,596,R,9,R,10,R,87,R,0,R,289,R,461,R,86,R,0
176080,9,R,237,R,91,R,146,R,1,R,6,R,11,R,8,R,0,R,149,R,1,R,1,R,60,R,0,R,2,R,207,R,28,R,0
176080,10,R,30,R,8,R,22,R,0,R,0,R,16,R,0,R,0,R,14,R,0,R,0,R,0,R,0,R,0,R,20,R,10,R,0
176169,2,R,71,R,21,R,50,Z,0,Z,0,R,10,Z,0,Z,0,R,61,Z,0,Z,0,Z,0,Z,0,R,52,R,16,R,3,R,0
176169,3,R,651,R,236,R,415,Z,0,R,4,R,99,R,9,Z,0,R,525,R,10,R,4,Z,0,R,0,R,511,R,110,R,30,Z,0
176178,2,R,457,R,200,R,257,R,3,R,2,R,151,R,20,Z,0,R,271,R,7,R,3,Z,0,R,2,R,324,R,108,R,23,Z,0
176178,3,R,1060,R,401,R,659,R,2,R,10,R,307,R,46,R,1,R,665,R,19,R,10,Z,0,R,5,R,847,R,146,R,62,Z,0
176178,11,R,15,R,14,R,1,Z,0,Z,0,R,9,Z,0,Z,0,R,6,Z,0,Z,0,Z,0,Z,0,R,2,R,5,R,8,Z,0
176178,12,R,91,R,7,R,84,Z,0,Z,0,R,50,R,5,Z,0,R,35,R,1,Z,0,Z,0,Z,0,R,72,R,14,R,5,Z,0
176239,2,R,204,R,79,R,125,R,2,R,1,R,85,R,3,R,0,R,108,R,0,R,5,R,0,R,0,R,123,R,69,R,12,R,0
176239,3,R,1031,R,343,R,688,R,6,R,7,R,252,R,23,R,0,R,705,R,0,R,37,R,1,R,8,R,739,R,231,R,53,R,0
176318,3,R,2,Z,0,R,2,Z,0,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,Z,0,Z,0
176318,5,R,102,R,39,R,63,Z,0,R,1,R,101,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,90,R,12,Z,0,Z,0
176336,3,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0
176336,5,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0
176354,2,R,55,R,13,R,42,R,0,R,0,R,21,R,0,R,0,R,33,R,1,R,0,R,0,R,1,R,36,R,15,R,3,R,0
176354,3,R,478,R,200,R,278,R,2,R,0,R,179,R,6,R,0,R,273,R,4,R,10,R,4,R,1,R,350,R,100,R,27,Z,0
176354,12,R,23,R,10,R,13,R,0,R,0,R,20,R,0,R,0,R,3,R,0,R,0,R,0,R,0,R,15,R,7,R,1,R,0
176372,5,R,2620,R,932,R,1688,R,14,R,45,R,659,R,104,R,5,R,1677,R,84,Z,0,R,32,Z,0,R,1856,R,606,R,158,Z,0
176372,7,R,663,R,190,R,473,R,4,R,13,R,120,R,21,Z,0,R,442,R,13,Z,0,R,50,Z,0,R,193,R,372,R,98,Z,0
176372,9,R,147,R,56,R,91,Z,0,R,14,R,37,R,4,Z,0,R,91,R,1,Z,0,Z,0,Z,0,R,1,R,102,R,44,Z,0
176372,10,R,72,R,10,R,62,Z,0,Z,0,R,18,R,3,Z,0,R,47,R,2,Z,0,R,2,Z,0,R,7,R,33,R,32,Z,0
176372,12,R,33,R,17,R,16,Z,0,Z,0,R,7,R,1,Z,0,R,25,Z,0,Z,0,Z,0,Z,0,R,13,R,13,R,7,Z,0
176390,2,R,13,R,1,R,12,R,0,R,0,R,12,R,0,R,0,R,1,R,0,R,0,R,0,Z,0,Z,0,Z,0,Z,0,R,13
176390,12,R,49,R,1,R,48,R,0,R,1,R,42,R,1,R,1,R,2,R,0,R,2,R,0,Z,0,Z,0,Z,0,Z,0,R,49
176406,5,R,136,R,35,R,101,Z,0,Z,0,R,130,R,1,Z,0,Z,0,Z,0,Z,0,R,5,R,0,R,130,R,6,Z,0,Z,0
176406,7,R,1,Z,0,R,1,Z,0,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0
176433,2,R,7,R,0,R,7,R,0,R,0,R,3,R,0,R,0,R,4,R,0,R,0,R,0,R,0,R,4,R,2,R,1,R,0
176433,12,R,7,R,0,R,7,R,0,R,0,R,5,R,0,R,0,R,2,R,0,R,0,R,0,R,0,R,3,R,4,R,0,R,0
176451,7,R,20,R,12,R,8,R,0,R,0,R,7,R,2,R,0,R,11,R,0,R,0,R,0,Z,0,Z,0,R,7,R,12,R,1
176451,9,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,2,Z,0
176451,10,R,2,Z,0,R,2,Z,0,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0
176479,5,R,572,R,152,R,420,R,1,R,2,R,152,R,11,R,0,R,371,R,0,R,9,R,26,R,0,R,271,R,230,R,71,R,0
176479,7,R,527,R,122,R,405,R,0,R,6,R,141,R,6,R,0,R,362,R,0,R,7,R,5,R,0,R,18,R,287,R,222,R,0
